a_x,a_y,a_z,t
0.00299,-0.01092,0.24809,2.505929708480835
0.00256,-0.0108,0.24784,2.508540153503418
0.00195,-0.00964,0.24717,2.5112903118133545
0.00403,-0.01074,0.24138,2.5143275260925293
0.00384,-0.00811,0.24565,2.5146915912628174
0.00152,-0.00909,0.24589,2.517328977584839
0.00171,-0.00921,0.24693,2.5201921463012695
0.00122,-0.01031,0.24626,2.5228419303894043
0.00043,-0.00824,0.24754,2.5231831073760986
-0.00061,-0.00964,0.24699,2.5261409282684326
-0.00122,-0.00939,0.24931,2.5289809703826904
0.00073,-0.00976,0.24754,2.53159236907959
-0.0014,-0.00946,0.24772,2.534271478652954
0.00201,-0.01092,0.24748,2.534651756286621
-0.00024,-0.01,0.26395,2.5375728607177734
0.00024,-0.00976,0.25449,2.5401275157928467
-0.00037,-0.01055,0.25242,2.542628765106201
-0.0011,-0.00854,0.24955,2.545389413833618
-0.00232,-0.01061,0.25589,2.548095703125
-0.00281,-0.00878,0.25242,2.5483925342559814
-0.00055,-0.0097,0.25053,2.5510568618774414
-0.00256,-0.01171,0.25437,2.554088592529297
-0.00104,-0.00939,0.25309,2.5566112995147705
-0.00073,-0.0083,0.25358,2.5593323707580566
0.00098,-0.00781,0.25065,2.5601956844329834
-0.00183,-0.00976,0.25248,2.562661647796631
-0.00281,-0.00708,0.24699,2.5651090145111084
-0.00329,-0.00921,0.25407,2.568087577819824
-0.00134,-0.00659,0.26358,2.5709474086761475
-0.0025,-0.01055,0.24553,2.5710906982421875
-0.00256,-0.0072,0.24864,2.5738024711608887
-0.00128,-0.00903,0.24473,2.576645612716675
0.00043,-0.00836,0.24626,2.5793633460998535
-0.00079,-0.00848,0.24796,2.5822064876556396
-0.00134,-0.00647,0.24735,2.5823497772216797
0.01336,-0.00903,0.25102,2.585304021835327
-0.00055,-0.00848,0.2501,2.5880239009857178
-0.00104,-0.00897,0.2487,2.59073805809021
-0.00116,-0.00946,0.2476,2.593583106994629
0.00049,-0.00915,0.25034,2.593721389770508
-0.00189,-0.01214,0.25284,2.59639573097229
-0.00085,-0.01183,0.24833,2.599154233932495
-0.0003,-0.00884,0.25028,2.6018707752227783
-0.00152,-0.01006,0.25248,2.604727029800415
-0.00146,-0.01208,0.24894,2.607795476913452
-0.00128,-0.01104,0.24351,2.6079611778259277
-0.00091,-0.01104,0.24748,2.6107876300811768
0.00195,-0.01,0.24479,2.6135852336883545
0.00317,-0.00903,0.2476,2.61643123626709
0.00043,-0.01068,0.24796,2.6165688037872314
0.01549,-0.01098,0.24742,2.619558095932007
0.00152,-0.01147,0.24784,2.6223959922790527
0.00122,-0.0111,0.24778,2.625108003616333
0.00079,-0.01092,0.25144,2.6281239986419678
0.00043,-0.01068,0.24784,2.6283419132232666
0.00226,-0.01031,0.25102,2.631082534790039
0.00104,-0.01202,0.24943,2.6340115070343018
0.00091,-0.01397,0.25352,2.6368072032928467
0.00159,-0.01122,0.2515,2.639608144760132
-0.00055,-0.00811,0.25126,2.639892816543579
-0.00073,-0.00866,0.25132,2.6426284313201904
0.00018,-0.00866,0.24626,2.645374059677124
0.00116,-0.01153,0.24949,2.648094654083252
-0.00122,-0.00903,0.2512,2.6508491039276123
0.00183,-0.00952,0.25394,2.6511270999908447
-0.0014,-0.00592,0.24949,2.6538491249084473
-0.00091,-0.01183,0.24711,2.656550407409668
-0.00122,-0.00878,0.24955,2.659433364868164
-0.00409,-0.00958,0.24742,2.662121295928955
-0.00958,-0.00519,0.24906,2.6623854637145996
-0.00098,-0.01537,0.23851,2.6650447845458984
-0.0086,0.00854,0.23814,2.6679906845092773
-0.01915,-0.01074,0.27066,2.671109437942505
-0.00018,-0.01568,0.25327,2.6738131046295166
0.00037,-0.00549,0.24126,2.674102544784546
-0.00525,-0.00281,0.24992,2.677041530609131
-0.00805,-0.00525,0.24973,2.679694175720215
-0.00464,-0.00756,0.24839,2.6823811531066895
-0.00537,-0.00732,0.2437,2.685204267501831
-0.00409,-0.00421,0.24967,2.6855061054229736
-0.00171,-0.00207,0.24113,2.688270092010498
-0.00866,-0.00878,0.25535,2.6909523010253906
-0.00012,-0.01135,0.2573,2.6937103271484375
0.00055,-0.00616,0.24516,2.6965177059173584
-0.00549,-0.00781,0.24967,2.6968464851379395
-0.00159,-0.00732,0.2462,2.6994993686676025
-0.00189,-0.00982,0.24735,2.702280044555664
-0.0022,-0.00878,0.24876,2.704951763153076
-0.00226,-0.00799,0.24559,2.70759654045105
-0.00439,-0.00878,0.2476,2.710360050201416
-0.00183,-0.00866,0.25126,2.7107908725738525
-0.00171,-0.01086,0.25278,2.7134456634521484
-0.0011,-0.00781,0.25102,2.716132402420044
-0.0025,-0.00872,0.2462,2.718748092651367
-0.00128,-0.01006,0.26407,2.7215096950531006
-0.00268,-0.01025,0.25315,2.7218706607818604
0.0011,-0.00824,0.25156,2.7246105670928955
0.00061,-0.01116,0.25364,2.7274980545043945
0.00067,-0.01665,0.25943,2.7301485538482666
-0.00482,-0.00811,0.2404,2.7330427169799805
0.0039,-0.02013,0.25315,2.7334797382354736
0.00232,-0.01116,0.25455,2.7361817359924316
-0.00982,-0.0072,0.23479,2.7389142513275146
0.00653,-0.01458,0.25669,2.7415525913238525
-0.0022,-0.00988,0.25346,2.744293212890625
0.0011,-0.01061,0.25468,2.7447075843811035
-0.00116,-0.0111,0.25382,2.74741792678833
-0.00134,-0.00915,0.24711,2.749866485595703
-0.00116,-0.00872,0.25303,2.752720355987549
-0.00311,-0.00872,0.24308,2.7554945945739746
-0.00195,-0.01147,0.25327,2.7559030055999756
-0.00445,-0.00872,0.24675,2.758708953857422
0.00128,-0.00946,0.24851,2.7613673210144043
-0.00079,-0.00848,0.24717,2.764188051223755
-0.00079,-0.00933,0.24467,2.7667977809906006
0.0003,-0.00836,0.24613,2.7672290802001953
-0.00091,-0.0097,0.24778,2.7700557708740234
-0.0022,-0.0072,0.24559,2.7729790210723877
-0.0014,-0.00824,0.25333,2.775710344314575
-0.00226,-0.00799,0.24607,2.778522491455078
0.0136,-0.01116,0.24937,2.7789058685302734
-0.00207,-0.00744,0.2465,2.781601905822754
0.00049,-0.00988,0.2479,2.784306287765503
0.00159,-0.00988,0.24711,2.78727126121521
-0.00037,-0.01232,0.26492,2.790086507797241
0.00043,-0.01141,0.24723,2.7905588150024414
-0.00647,-0.00549,0.24735,2.793160915374756
-0.00189,-0.01068,0.2498,2.795985460281372
0.00067,-0.00946,0.25138,2.798572063446045
-0.00012,-0.01074,0.24906,2.801292896270752
-0.00043,-0.00836,0.24882,2.8017821311950684
0.00134,-0.01104,0.25651,2.804795980453491
-0.00091,-0.01226,0.25284,2.8070247173309326
0.0036,-0.01287,0.24992,2.8097646236419678
0.00299,-0.00921,0.24839,2.8125479221343994
0.00098,-0.00976,0.2476,2.8128669261932373
0.0036,-0.00872,0.24705,2.815612554550171
0.0014,-0.01159,0.24461,2.818476676940918
0.00098,-0.00769,0.24455,2.8211891651153564
-0.00098,-0.01122,0.24601,2.821333646774292
-0.00049,-0.00183,0.24473,2.824159860610962
0.01501,-0.01147,0.25577,2.8269643783569336
0.0036,-0.01141,0.24717,2.8297228813171387
0.00024,-0.00769,0.249,2.832618236541748
0.00274,-0.01202,0.24851,2.832756280899048
-0.00165,-0.00921,0.24845,2.8357698917388916
0.0003,-0.01135,0.24943,2.8384652137756348
-0.00037,-0.00921,0.25004,2.841155529022217
-0.00116,-0.00909,0.25016,2.84401535987854
0.0,-0.00793,0.24815,2.844231367111206
-0.00104,-0.00726,0.24675,2.8470354080200195
0.00098,-0.00878,0.24894,2.8498446941375732
0.00012,-0.00775,0.2479,2.85248064994812
-0.00043,-0.00738,0.24717,2.855470657348633
0.00055,-0.00775,0.24943,2.855675220489502
0.00195,-0.00695,0.24833,2.8583850860595703
-0.00116,-0.00824,0.24607,2.8612020015716553
-0.00067,-0.00793,0.24864,2.8640456199645996
-0.00061,-0.00817,0.24577,2.8668110370635986
0.00079,-0.00763,0.24998,2.867142677307129
0.00085,-0.00964,0.23595,2.8699324131011963
0.00116,-0.0086,0.25309,2.8725333213806152
-0.01495,-0.01,0.25126,2.8755924701690674
-0.00061,-0.00866,0.25193,2.8786447048187256
0.00012,-0.00903,0.2487,2.8789100646972656
0.0147,-0.00939,0.2526,2.8816685676574707
0.00189,-0.01128,0.2548,2.8844246864318848
0.00079,-0.00958,0.25028,2.8874855041503906
0.00024,-0.01025,0.25175,2.8878090381622314
-0.00043,-0.01165,0.26474,2.8906655311584473
0.00177,-0.00872,0.24973,2.89336895942688
0.00281,-0.01208,0.25205,2.896092653274536
0.00098,-0.01068,0.24827,2.899019479751587
6e-05,-0.00897,0.24754,2.8993635177612305
0.0025,-0.01006,0.24565,2.9020678997039795
-0.0014,-0.00909,0.24711,2.904719352722168
-0.01409,-0.00878,0.24693,2.9074175357818604
-0.00037,-0.00805,0.25089,2.910400867462158
0.00098,-0.00915,0.25217,2.9108219146728516
0.00134,-0.00927,0.24644,2.913530111312866
0.00012,-0.00866,0.25315,2.9162285327911377
0.00323,-0.01031,0.25132,2.918910264968872
-0.00104,-0.01086,0.24943,2.9217309951782227
0.00012,-0.00964,0.24748,2.9221553802490234
0.00128,-0.0086,0.24925,2.924917697906494
0.00043,-0.00824,0.249,2.9276585578918457
0.00012,-0.00866,0.24851,2.9303054809570312
0.00091,-0.00952,0.24717,2.930680751800537
0.00091,-0.00836,0.24626,2.933495283126831
0.00268,-0.00891,0.24766,2.9364631175994873
0.00165,-0.00884,0.24711,2.9390978813171387
0.01415,-0.00976,0.24992,2.9420042037963867
-0.00012,-0.00793,0.2476,2.9424471855163574
0.00122,-0.01049,0.24583,2.9450621604919434
0.00152,-0.00775,0.24644,2.9476213455200195
-0.00012,-0.01013,0.25022,2.9505980014801025
0.00116,-0.00921,0.24961,2.953359842300415
0.00281,-0.00817,0.24949,2.9537642002105713
0.00226,-0.00933,0.24943,2.956313371658325
-0.00037,-0.00793,0.23583,2.95910906791687
-0.00104,-0.00799,0.25425,2.9619603157043457
-0.00061,-0.01037,0.24613,2.9647700786590576
0.01415,-0.00976,0.24833,2.965210437774658
0.0011,-0.00817,0.25108,2.967743158340454
0.0,-0.01049,0.25083,2.970536470413208
-0.00098,-0.01049,0.24522,2.973320484161377
0.00067,-0.0075,0.249,2.9764652252197266
0.0,-0.00927,0.24949,2.9769155979156494
-0.00018,-0.00714,0.24711,2.979659080505371
0.00049,-0.00756,0.25291,2.9823591709136963
-0.00091,-0.0086,0.25077,2.9851417541503906
0.00104,-0.00952,0.24973,2.9854846000671387
-0.00018,-0.00976,0.24553,2.988377571105957
0.00037,-0.00988,0.2498,2.991250991821289
0.00091,-0.00933,0.2498,2.993823289871216
0.00317,-0.00964,0.24766,2.996709108352661
0.01549,-0.0097,0.24675,2.9972546100616455
-6e-05,-0.00866,0.24851,2.999471664428711
-0.00061,-0.00903,0.2479,3.0024032592773438
-0.00055,-0.00884,0.26395,3.0052061080932617
0.00067,-0.00897,0.24729,3.0077943801879883
0.00061,-0.00909,0.24796,3.008263111114502
0.00159,-0.00915,0.24613,3.0112619400024414
0.00043,-0.00738,0.24302,3.013916254043579
-0.00018,-0.00799,0.24784,3.016711473464966
0.00055,-0.00836,0.24858,3.0194640159606934
0.00079,-0.00793,0.24833,3.019847869873047
0.00116,-0.00927,0.25193,3.0226030349731445
-6e-05,-0.00824,0.24559,3.0253114700317383
0.0036,-0.0086,0.24754,3.0281143188476562
0.0025,-0.00933,0.24668,3.0309412479400635
0.00311,-0.00903,0.2498,3.0313589572906494
0.00079,-0.00763,0.24821,3.0341250896453857
0.0036,-0.00665,0.25419,3.0368592739105225
0.00531,-0.0058,0.24632,3.0397675037384033
0.00464,-0.00732,0.2487,3.0402469635009766
0.00281,-0.00616,0.24754,3.0428977012634277
0.00372,-0.00549,0.25102,3.0455756187438965
0.00378,-0.00671,0.24906,3.0483100414276123
0.00476,-0.00403,0.24851,3.051220417022705
0.00732,-0.00354,0.25016,3.0516364574432373
0.01037,-0.00116,0.24748,3.0547893047332764
0.00811,0.01507,0.25132,3.0570075511932373
0.01397,0.00299,0.25187,3.0601143836975098
0.00824,0.00482,0.26376,3.0607380867004395
0.01025,0.00671,0.25541,3.063486099243164
0.00128,0.00262,0.24796,3.066152572631836
0.00647,0.00976,0.24705,3.0690720081329346
0.00104,0.0086,0.24546,3.069204807281494
0.00226,0.01031,0.24876,3.0720479488372803
-0.00323,0.01531,0.2476,3.0749902725219727
0.00189,0.02239,0.25583,3.0777993202209473
-0.00061,0.02031,0.24394,3.077937602996826
-0.00305,0.01732,0.24498,3.0809168815612793
0.0,0.02721,0.24675,3.0840535163879395
-0.00811,0.02599,0.24357,3.087217330932617
0.01531,0.03251,0.25193,3.0873498916625977
-0.00061,0.03501,0.25333,3.09029221534729
-0.00616,0.04227,0.24607,3.093095541000366
-0.00549,0.04355,0.2426,3.0958497524261475
-0.00976,0.05002,0.24479,3.098734140396118
-0.01263,0.0305,0.24284,3.0988731384277344
-0.01379,0.02037,0.24388,3.101785898208618
-0.01446,0.02983,0.24742,3.10463809967041
-0.00933,0.03142,0.24546,3.107462167739868
-0.00342,0.04502,0.24662,3.110445499420166
0.00342,0.04398,0.25278,3.1105918884277344
0.00586,0.04575,0.25919,3.1134891510009766
0.01354,0.03819,0.26523,3.116410493850708
0.0233,0.06783,0.25998,3.1195034980773926
0.01915,0.06161,0.25376,3.1196513175964355
0.00012,0.05234,0.25132,3.122619152069092
0.01177,0.05825,0.27578,3.1253795623779297
0.01043,0.06582,0.24681,3.128509759902954
0.02373,0.05655,0.26443,3.128737688064575
0.04581,0.07704,0.28475,3.1317241191864014
0.0449,0.13341,0.29713,3.134486198425293
0.06704,0.15951,0.25943,3.1376724243164062
0.03782,0.15616,0.25266,3.137906551361084
0.00671,0.10992,0.24613,3.1406679153442383
-0.01446,0.07399,0.23375,3.143533945083618
-0.04868,0.01305,0.20191,3.1463613510131836
-0.04551,-0.0039,0.20642,3.1466569900512695
-0.01623,0.03001,0.25468,3.149416923522949
0.00921,0.09961,0.2967,3.1521382331848145
0.00183,0.19654,0.30262,3.1550214290618896
-0.00964,0.27609,0.28646,3.1552388668060303
-0.0183,0.24754,0.21002,3.1582255363464355
-0.02599,0.17385,0.14585,3.1610372066497803
-0.04185,0.0632,0.15091,3.1640124320983887
-0.03672,0.00159,0.22533,3.166985511779785
0.01086,0.01665,0.29609,3.1672565937042236
0.00128,0.06222,0.29481,3.1699931621551514
0.00311,0.1683,0.31476,3.1729671955108643
0.0061,0.23875,0.28219,3.1760191917419434
0.02129,0.19184,0.23827,3.1762290000915527
0.04026,0.09327,0.20368,3.179058790206909
0.00244,0.05258,0.24077,3.1819920539855957
-0.00769,-0.00305,0.27718,3.1855270862579346
-0.03142,0.00653,0.25535,3.1858015060424805
-0.04014,0.02025,0.22973,3.1882951259613037
-0.01934,-0.0308,0.15024,3.1912715435028076
-0.01403,-0.09888,0.20404,3.1939730644226074
0.0197,0.09351,0.39699,3.197014570236206
0.03867,0.19691,0.34782,3.19724178314209
-0.01342,0.19471,0.17824,3.200086832046509
-0.05209,0.11505,0.14829,3.202852725982666
-0.03623,-0.0003,0.2146,3.205810070037842
0.04118,0.0014,0.32056,3.2060985565185547
0.04288,0.03947,0.37143,3.2088444232940674
0.01549,0.09162,0.27474,3.211754083633423
0.02586,0.06808,0.20252,3.214550018310547
-0.0283,0.13396,0.24638,3.2147862911224365
-0.03977,0.11303,0.19984,3.2176427841186523
-0.07155,0.04825,0.17544,3.22046160697937
-0.07717,0.04606,0.19343,3.2233376502990723
-0.07723,0.05307,0.19721,3.226210594177246
-0.00775,0.04422,0.32983,3.226439952850342
0.04972,0.10943,0.39266,3.229388475418091
0.07064,0.17361,0.23546,3.232203960418701
0.01092,0.27444,0.15646,3.2352116107940674
-0.00519,0.21393,0.1586,3.2355763912200928
-0.04264,0.1245,0.24784,3.2383430004119873
-0.02727,0.04258,0.32513,3.241255760192871
0.04862,0.02788,0.26126,3.24406361579895
0.03215,0.02251,0.2426,3.2443747520446777
-0.01433,0.04337,0.25126,3.247227191925049
0.00592,0.07082,0.21496,3.250138521194458
0.00592,0.10834,0.24223,3.252863645553589
-0.02379,0.12603,0.28981,3.25594425201416
0.06661,0.06844,0.32348,3.2562501430511475
0.03782,0.17666,0.27151,3.2590205669403076
-0.00982,0.0868,0.21978,3.261798143386841
-0.01671,0.20203,0.29835,3.264970064163208
0.02647,0.10224,0.19465,3.265341281890869
0.04764,0.00311,0.25681,3.2679765224456787
-0.02111,0.1198,0.36698,3.2707712650299072
-0.1023,0.1417,0.22131,3.273555040359497
-0.12054,0.04252,0.09827,3.273909568786621
-0.03544,0.10449,0.26419,3.276791572570801
0.03776,0.00384,0.14866,3.279651641845703
0.02739,-0.09876,0.20563,3.2822325229644775
-0.01092,0.06228,0.3028,3.28568696975708
-0.08345,0.14896,0.13213,3.2860324382781982
-0.11053,0.06698,0.18697,3.288950204849243
-0.03508,-0.0047,0.23644,3.2916030883789062
-0.02721,0.0161,0.25419,3.2943613529205322
-0.01531,-0.01177,0.24394,3.297245979309082
0.00671,0.02556,0.254,3.297673463821411
0.06679,-0.08424,0.18587,3.3004016876220703
0.08241,-0.18867,0.22783,3.3031325340270996
0.04856,0.01732,0.3416,3.3058900833129883
0.00531,0.066,0.28591,3.306267738342285
-0.00256,0.01568,0.25925,3.3091917037963867
0.02281,0.13823,0.32531,3.312101125717163
0.0449,0.07088,0.29079,3.3150768280029297
0.04587,0.09784,0.29329,3.315443277359009
0.02934,0.03599,0.23302,3.3179075717926025
-0.01269,-0.1425,0.17513,3.320727825164795
0.05148,0.0865,0.31366,3.3236780166625977
-0.01818,0.18715,0.27779,3.3238167762756348
-0.06112,0.11248,0.23003,3.3266870975494385
-0.03325,0.08485,0.16318,3.3294858932495117
-0.03745,-0.02196,0.1522,3.332181215286255
-0.09174,-0.00464,0.24528,3.3351478576660156
-0.05649,0.16555,0.27621,3.3352863788604736
-0.05935,0.05045,0.22338,3.338144063949585
-0.00695,-0.02294,0.23674,3.340869903564453
0.03251,0.00573,0.27914,3.3438220024108887
0.02251,0.0951,0.35234,3.346733331680298
-0.02568,0.15549,0.25187,3.3468856811523438
0.03209,0.02513,0.21405,3.3498587608337402
0.01842,0.02019,0.27102,3.3527016639709473
0.03642,0.04398,0.28554,3.3557662963867188
0.02367,0.07637,0.34398,3.3559036254882812
0.02849,0.01397,0.30579,3.358884334564209
0.06063,-0.00598,0.25498,3.361708164215088
0.04368,0.05094,0.29542,3.364777088165283
0.01891,0.07222,0.23149,3.3649115562438965
-0.0119,-0.07509,0.19776,3.367666006088257
0.01525,-0.04465,0.26462,3.370450258255005
-0.01909,0.07033,0.2792,3.3733530044555664
-0.01818,0.09455,0.30482,3.3734898567199707
0.06149,0.02574,0.24522,3.3765296936035156
0.04239,-0.04081,0.21649,3.3793742656707764
0.0291,-0.0025,0.22729,3.3820834159851074
-0.0047,-0.10388,0.17836,3.385408401489258
-0.0036,-0.04459,0.17172,3.3855531215667725
0.00012,0.10882,0.29109,3.3885183334350586
-0.03733,0.08259,0.2795,3.3913626670837402
0.00146,0.04246,0.21039,3.3942461013793945
-0.03148,0.00012,0.21783,3.394481897354126
-0.02959,-0.00104,0.20331,3.397305727005005
0.00238,-0.0391,0.23589,3.4001271724700928
-0.03568,0.05935,0.27017,3.402785539627075
-0.03983,0.06033,0.22009,3.4056355953216553
-0.07485,0.00738,0.18062,3.405839443206787
-0.0291,0.11877,0.31848,3.4087727069854736
-0.03605,0.14451,0.28243,3.411703109741211
0.01019,0.09376,0.28597,3.4145007133483887
-0.0646,0.09022,0.26913,3.4174065589904785
-0.033,0.03312,0.23485,3.41768741607666
-0.04715,0.0161,0.25254,3.420456886291504
-0.04325,-0.12578,0.17537,3.42317271232605
-0.02629,-0.08046,0.21539,3.4258644580841064
-0.13615,-0.03794,0.16116,3.428506851196289
-0.08021,-0.1062,0.14109,3.428792953491211
-0.09357,0.02617,0.26724,3.431581974029541
-0.07283,0.0352,0.28517,3.4344611167907715
0.02068,0.09742,0.40992,3.4374730587005615
-0.01684,0.04648,0.24186,3.4376800060272217
0.07637,-0.05063,0.31067,3.4405136108398438
0.12273,-0.20825,0.26145,3.443373441696167
0.09144,-0.07564,0.35496,3.4461777210235596
0.05069,0.01092,0.30232,3.4489879608154297
-0.0119,-0.0391,0.23881,3.449329137802124
-0.02934,-0.09973,0.25949,3.452030897140503
-0.07064,-0.09845,0.18099,3.4546470642089844
0.02775,-0.09168,0.30524,3.457594871520996
6e-05,-0.03312,0.31476,3.460390329360962
0.03758,-0.13396,0.24003,3.460672616958618
0.04136,-0.09321,0.26443,3.463451385498047
-0.02538,-0.05191,0.2501,3.4661459922790527
-0.00512,-0.16311,0.21185,3.4688727855682373
-0.0058,-0.05155,0.24156,3.4716124534606934
-0.06002,-0.0954,0.22369,3.4719603061676025
-0.05191,-0.06509,0.24077,3.4747488498687744
-0.01647,-0.13871,0.22497,3.477476119995117
-0.00415,-0.00665,0.27072,3.4801414012908936
-0.051,-0.05441,0.206,3.4827792644500732
-0.06057,-0.13792,0.23351,3.4830760955810547
-0.03026,-0.01842,0.30915,3.48591685295105
-0.02239,-0.09986,0.24553,3.488778591156006
-0.05801,-0.04544,0.26279,3.4917051792144775
-0.04624,-0.1392,0.21984,3.4945321083068848
-0.05106,-0.08985,0.30079,3.4948835372924805
-0.03611,-0.09675,0.27914,3.4976115226745605
-0.01708,-0.05063,0.28847,3.500208616256714
-0.05417,-0.02623,0.28542,3.5029244422912598
-0.04648,-0.05112,0.2881,3.505676507949829
0.03026,-0.13188,0.22863,3.505988121032715
0.07594,-0.20661,0.24626,3.508882999420166
-0.02269,-0.13664,0.22716,3.5117650032043457
0.03251,-0.19148,0.35417,3.514410972595215
0.04239,-0.13975,0.31811,3.517194986343384
0.04069,-0.05106,0.2889,3.517517566680908
-0.0477,-0.0133,0.2279,3.520192861557007
-0.02275,-0.21881,0.07491,3.5229697227478027
-0.01915,-0.23595,0.25333,3.52563214302063
-0.0083,-0.19374,0.40522,3.5285744667053223
0.02458,-0.1866,0.24864,3.5289669036865234
0.01177,-0.15842,0.08754,3.5315170288085938
-0.06625,-0.21326,0.2429,3.534250497817993
-0.02654,-0.14884,0.32434,3.537034273147583
0.04172,-0.04343,0.21545,3.539797782897949
-0.00451,-0.04124,0.19203,3.5401782989501953
0.02159,-0.13371,0.20222,3.542834997177124
-0.0133,-0.24107,0.17391,3.545633554458618
-0.0255,-0.24711,0.28548,3.5482640266418457
-0.03263,-0.18306,0.36338,3.5510878562927246
0.01964,-0.18044,0.25053,3.5514543056488037
0.02775,-0.12218,0.20929,3.5541915893554688
0.01373,-0.1611,0.20453,3.5568559169769287
0.01812,-0.09388,0.23851,3.559657096862793
0.03154,-0.14353,0.22942,3.5624544620513916
0.06008,-0.10096,0.30482,3.5626049041748047
0.00647,-0.13969,0.22643,3.5655529499053955
-0.05051,-0.15116,0.19404,3.568228244781494
-0.07094,-0.18666,0.20734,3.5710060596466064
-0.08516,-0.26938,0.1855,3.5737953186035156
-0.01781,-0.26218,0.26053,3.573951244354248
0.00311,-0.25992,0.21899,3.5767223834991455
0.00012,-0.25364,0.21191,3.5796399116516113
-0.01452,-0.19837,0.22167,3.5823371410369873
-0.03916,-0.12865,0.24748,3.585197687149048
-0.02812,-0.10767,0.24925,3.5853538513183594
-0.01183,-0.17836,0.23613,3.588122606277466
0.01659,-0.20276,0.2662,3.5911648273468018
0.00427,-0.20923,0.28755,3.5942869186401367
0.00207,-0.21289,0.28975,3.596935749053955
-0.01836,-0.18343,0.25901,3.5971786975860596
-0.0133,-0.17788,0.22497,3.600093364715576
-0.00281,-0.14677,0.23406,3.602649450302124
0.00207,-0.19081,0.23424,3.6055445671081543
0.00104,-0.21356,0.23192,3.6083099842071533
-0.02001,-0.22912,0.24101,3.6086208820343018
-0.01354,-0.23936,0.23625,3.6113040447235107
-0.0344,-0.22094,0.24193,3.6140849590301514
-0.05069,-0.19996,0.24943,3.616750955581665
-0.03971,-0.1816,0.25077,3.6194815635681152
-0.02977,-0.14213,0.24711,3.619781970977783
-0.01751,-0.14146,0.25339,3.6225502490997314
-0.01244,-0.1109,0.26566,3.6253466606140137
-0.02062,-0.08949,0.26218,3.6279847621917725
-0.03074,-0.06313,0.25931,3.6306025981903076
-0.02983,-0.04459,0.25589,3.6308999061584473
-0.02342,-0.02574,0.25388,3.633756160736084
-0.02635,-0.01391,0.24601,3.6363589763641357
-0.02092,-0.00488,0.25199,3.639122486114502
-0.0122,0.00085,0.24394,3.641989231109619
-0.00988,0.0011,0.24418,3.642418146133423
-0.00744,0.00012,0.2437,3.6451075077056885
-0.00519,0.00433,0.24748,3.6478586196899414
-0.00433,0.00171,0.24382,3.650482177734375
-0.00543,-0.00037,0.24522,3.6534385681152344
-0.00512,0.00244,0.24473,3.6536359786987305
-0.00616,0.00079,0.24882,3.6562345027923584
-0.00317,0.00122,0.2501,3.6591813564300537
-0.00311,-0.00213,0.25169,3.66213321685791
-0.00317,-0.00043,0.24729,3.664804697036743
-0.00506,-0.00067,0.24821,3.665146827697754
-0.00378,0.00207,0.23461,3.6678006649017334
-0.00683,-0.00037,0.24961,3.670738458633423
-0.00775,0.00055,0.24479,3.673372745513916
-0.00683,-0.00012,0.2512,3.6761741638183594
-0.00811,-0.0014,0.25065,3.6764509677886963
-0.00848,-0.00128,0.24925,3.6791818141937256
-0.00689,-0.00128,0.26541,3.6819586753845215
-0.00848,-0.00397,0.24912,3.684580087661743
-0.00702,-0.00287,0.25388,3.687309980392456
-0.00512,-0.0025,0.25449,3.687608003616333
-0.00622,-0.00159,0.24803,3.690403938293457
-0.00659,-0.00159,0.25022,3.693264961242676
-0.00464,-0.00439,0.23509,3.69635272026062
-0.00464,-0.00317,0.25102,3.6990725994110107
-0.00598,-0.00317,0.24601,3.7017242908477783
-0.00494,-0.00299,0.24961,3.702162504196167
-0.00403,-0.00293,0.25297,3.7049262523651123
-0.00238,-0.00049,0.24449,3.7075304985046387
-0.00415,-0.00104,0.24998,3.7102251052856445
-0.00439,-0.00281,0.25211,3.713071584701538
-0.00543,-0.00299,0.24827,3.7135796546936035
-0.00311,-0.0014,0.26407,3.7159910202026367
-0.00488,-0.00122,0.24723,3.718599557876587
-0.00549,-0.00421,0.25108,3.721173048019409
-0.00342,-0.00183,0.24711,3.7240586280822754
-0.00519,-0.00421,0.24943,3.7243824005126953
-0.0022,-0.00378,0.24735,3.7273144721984863
-0.00616,-0.00067,0.24949,3.7299187183380127
-0.00287,-0.00213,0.2515,3.732630729675293
-0.00299,-0.00177,0.24656,3.7352304458618164
-0.00415,-0.00281,0.25065,3.737891912460327
-0.0058,-0.00152,0.24693,3.7382194995880127
-0.00378,-0.00085,0.24065,3.740992546081543
-0.0011,-0.00293,0.24815,3.7437760829925537
-0.00201,-0.00201,0.24918,3.7463443279266357
-0.00409,-0.00177,0.24675,3.749056577682495
-0.00146,0.00037,0.24504,3.7495956420898438
-0.00421,-0.0025,0.24498,3.7520785331726074
-0.00433,-0.00213,0.24992,3.754819869995117
-0.00201,-0.00165,0.24595,3.7575297355651855
-0.00232,-0.00232,0.25028,3.7601869106292725
-0.00189,-0.00152,0.24534,3.760481357574463
-0.00378,-0.00061,0.24461,3.7633657455444336
-0.00311,-0.0025,0.24565,3.766066074371338
-0.00384,-0.00274,0.24613,3.768855094909668
-0.00329,-0.00122,0.2515,3.7713944911956787
-0.00262,-0.00116,0.24766,3.774177312850952
-0.00421,-0.00299,0.24656,3.77463960647583
-0.00409,-0.00159,0.24833,3.7773969173431396
-0.00525,-0.00378,0.24516,3.780038595199585
-0.00335,-0.00165,0.24796,3.782662868499756
-0.00348,-0.00165,0.24699,3.78556752204895
